address,ens_name,follow_count,follow_count_space,follow_count_non_space,total_votes,total_proposal_interaction,total_proposal_interaction_in_space,total_proposal_interaction_non_space,total_nft,rewards_nft
0xBd4f277fC9166d18c202AFf35913a8F7E53B39df,candydao.eth,1,0,1,40042.99139,21,10,11,1,0
0x4425D1E9BE460FD41f71B2F1F3F17612D3e4d82D,NULL,1,1,0,27988.66115,21,21,0,0,0
0xd3e9Ad5ADf75Ff2905d004cD2489d88B747f9F9f,NULL,1,1,0,27939.64151,21,20,1,12,0
0x7aEF53642E38b4d1D2ADCC27FD7E23906A6703a8,shitizens.eth,9,1,8,139060.3452,20,9,11,7,1
0x17456584C7E2fbAAfae4e1F759b7677BE9cCC4f8,NULL,3,1,2,46600.26181,20,17,3,7,0
0x46F09EaaDFa611dc45af8528c947Ba7ee01D7208,NULL,1,0,1,38376.68619,20,14,6,3,0
0x70D95a4e6f514149Af97de9a107D12Bf1Cf57169,scaleweb3.eth,0,0,0,3270366.251,19,19,0,0,0
0x5056e14939714dAc4a57a009CA608AD2458B0034,stateofgrace.eth,4,1,3,104751.3634,19,17,2,5,0
0x795738b2342129b1647ABe25b543446045C5820f,NULL,0,0,0,1980000,18,18,0,0,0
0x1FC9ABEC21A80Eed7fCaB4368046414a2ECf45F5,NULL,0,0,0,204025.187,18,17,1,3,1
0x1FC9ABEC21A80Eed7fCaB4368046414a2ECf45F5,NULL,0,0,0,204025.187,18,17,1,3,1
0x0D46857B0b72d56eE187B0277caC0793238BBC92,0521.eth,2,1,1,152675.7745,18,12,6,50,0
0x4e1700bD150e07027Fe5A2DBad5942fa4d238056,NULL,2,1,1,120677.8715,18,18,0,15,1
0xae615Ca6E787A06379C91cf8098002852b741c16,NULL,1,1,0,78531.57221,18,17,1,0,0
0xdbAABc182e5FCEbf216C353A3EBE32cDB7390094,NULL,2,1,1,53534.55262,18,18,0,27,0
0xb79C89EA73FDB0d89A95Ae3Ec8cD456f7f6e5f05,NULL,1,1,0,41950.83755,18,18,0,0,0
0x2D2240991C9c1d10bBDBd0cB8cC0b96984c1CC29,NULL,5,1,4,26183.73648,18,15,3,11,0
0x731DF5Aa088eFE96473A29c37Bf3095BD113B381,kramnatius.eth,3,1,2,37951.38378,17,16,1,24,0
0x13838884271ec954CB036D0B29D404afab5EAe2A,NULL,0,0,0,4536567.896,16,16,0,0,0
0x16598e250Bc89B6A5f0F81942CBde8f9FB42baBc,akara.eth,2,1,1,32121.18403,15,4,11,1,0
0xb7Abf554aEfd4686639afcF2A653ADfDa3D9b038,pseudotheos.eth,1,1,0,2241428.989,14,14,0,1,0
0xB11Af3eaAc502fac3C613b03c9A352c08ea5F765,NULL,0,0,0,29042.30936,14,2,12,1,0
0xf3F527B70aF6012F328D3edE7fCd3F5F3Ca6CBA2,zengjiajun.eth,16,1,15,899071.5803,13,9,4,4,0
0x7ad41e9d6e1FA47F1F6bcc63BD0327009590a47b,NULL,0,0,0,849544.8621,13,9,4,1,0
0x2Ebeb7554D97101CE33f2e7B511b236661848faC,NULL,1,1,0,195000,13,13,0,19,0
0xaf0939af286A35DBfab7DEd7c777A5F6E8BE26A8,troggy.eth,9,1,8,125475.9726,13,7,6,6,0
0xdab0d648a2a771e6952916A822dddf738b535f5A,fire-infra.pod.xyz,0,0,0,2024163.81,12,10,2,0,0
0xdF91E8Eb4208ab196BDCf2dCf4c669951528E6d1,NULL,5,1,4,29512.29711,12,12,0,17,0
0x6cea573473348367A5f66e0f261BFA25799E6a60,mjs.eth,0,0,0,5731189.032,11,10,1,4,0
0x9b7DF3A2DF61E72dF5C4d565A0E017D7C5c6E532,NULL,0,0,0,2988623.266,11,11,0,0,0
0x7e188FCE356695d37F67153aeC2112D197EF405c,0xvelo.eth,1,0,1,260248.1349,11,10,1,32,0
0xd1AFcDc2542f161BdAF34c3B77D860FeDCd4626d,karljohan.eth,1,1,0,36473.84974,10,7,3,19,0
0xE8b22a88DEB45C7848d394fd039B8D811511a9F3,NULL,0,0,0,289225.2802,9,5,4,2,0
0xe254f0EFc830BDFAaDe07EbC99A1B355530bb625,danil.eth,1,1,0,156003.8109,9,5,4,1,0
0xA311Ab5780aA036B71aAc2b71163fD03ec0DF59E,?????.eth,1,1,0,31748.50326,8,3,5,11,0
0x5B4dF17CA5A3339D722028a585582693742E5B5a,NULL,2,1,1,46612.10154,7,6,1,20,1
0xfb37cB4047C092b04b415Ab32F33465E6F16FE02,NULL,1,1,0,228014.6162,6,6,0,8,1
0x9e5B45e4872DE2Ee4b6ffBd06b3735501826B032,NULL,0,0,0,2352127.471,5,4,1,1,0
0x9CBE5B896d0c24AcF41860B9e3df6750C2040a40,NULL,1,1,0,1830051.165,5,5,0,0,0
0x86A9D5AA89d8018e378f27c1a6C09e1623318767,NULL,0,0,0,35000,5,5,0,0,0
0x5064fcca51e933D4BB45C92E9ab869CD5428d38B,NULL,0,0,0,74579.26676,4,4,0,0,0
0x953Eba01f96A87691A259c82699AD0bE913C0Dc7,NULL,0,0,0,36405.29804,3,3,0,0,0
0x070016d3cB1a7dACbD7321ee1BEdb8ddfEEE4BF9,0xrks.eth,1,1,0,30434,2,2,0,11,0
0x8B4441E79151e3fC5264733A3C5da4fF8EAc16c1,pee73.eth,0,0,0,99772.17892,1,1,0,2,0
